timestamp, x, y, z
1.3316774,-0.660000,4.788000,7.709000,9.098859,32.086285,97.848457
1.3416295,-0.641000,4.807000,7.862000,9.237379,31.667696,97.595421
1.3515484,-0.756000,4.874000,7.786000,9.216789,32.353481,98.816818
1.3615252,-0.804000,4.884000,7.738000,9.185669,32.605659,99.348145
1.3616824,-0.699000,4.999000,7.604000,9.126852,33.576725,97.959946
1.3716824,-0.699000,4.999000,7.604000,9.126852,33.576725,97.959946
1.3815172,-0.593000,5.248000,7.422000,9.109294,35.435150,96.446815
1.3815463,-0.612000,5.420000,7.288000,9.103070,36.811703,96.442276
1.3915462,-0.612000,5.420000,7.288000,9.103070,36.811703,96.442276
1.3915966,-0.670000,5.583000,7.192000,9.129274,38.020039,96.843178
1.4015965,-0.670000,5.583000,7.192000,9.129274,38.020039,96.843178
1.4040365,-0.689000,5.602000,7.163000,9.119523,38.236969,97.011696
1.4140365,-0.689000,5.602000,7.163000,9.119523,38.236969,97.011696
1.4215536,-0.574000,5.669000,7.221000,9.198362,38.276447,95.781631
1.4215823,-0.555000,5.631000,7.297000,9.233764,37.790936,95.628983
1.4315823,-0.555000,5.631000,7.297000,9.233764,37.790936,95.628983
1.4319414,-0.526000,5.650000,7.527000,9.426288,37.011799,95.318756
1.4419414,-0.526000,5.650000,7.527000,9.426288,37.011799,95.318756
1.4516165,-0.383000,5.593000,7.757000,9.570757,35.856194,93.917412
1.4615818,-0.220000,5.526000,7.910000,9.651589,34.959820,92.279846
1.4617912,-0.210000,5.660000,7.996000,9.798761,35.311508,92.124840
1.4717911,-0.210000,5.660000,7.996000,9.798761,35.311508,92.124840
1.4816300,-0.114000,5.564000,8.332000,10.019647,33.740036,91.173759
1.4915912,0.047000,5.602000,8.810000,10.440341,32.451900,89.519310
1.4916067,0.191000,5.631000,9.261000,10.840238,31.315638,88.057304
1.5016067,0.191000,5.631000,9.261000,10.840238,31.315638,88.057304
1.5027339,0.153000,5.679000,9.653000,11.200664,30.478006,88.456749
1.5127339,0.153000,5.679000,9.653000,11.200664,30.478006,88.456749
1.5221732,0.172000,5.937000,9.663000,11.342448,31.577518,88.340553
1.5315897,0.459000,6.081000,9.299000,11.120280,33.256924,85.683441
1.5316554,0.814000,5.755000,9.261000,10.933834,32.112724,81.949364
1.5416554,0.814000,5.755000,9.261000,10.933834,32.112724,81.949364
1.5421852,1.015000,5.257000,9.835000,11.197924,28.563488,79.072037
1.5521852,1.015000,5.257000,9.835000,11.197924,28.563488,79.072037
1.5532256,1.120000,4.616000,11.703000,12.630204,22.090902,76.361641
1.5632256,1.120000,4.616000,11.703000,12.630204,22.090902,76.361641
1.5715990,1.005000,4.338000,12.344000,13.122599,19.836071,76.956200
1.5815959,0.670000,3.648000,13.982000,14.465585,14.856724,79.592911
1.5820678,0.028000,2.700000,15.591000,15.823086,9.825372,89.405846
1.5920678,0.028000,2.700000,15.591000,15.823086,9.825372,89.405846
1.5942441,-0.641000,2.403000,16.146999,16.337408,8.756139,104.935867
1.6042442,-0.641000,2.403000,16.146999,16.337408,8.756139,104.935867
1.6117407,-1.015000,2.269000,16.271000,16.459770,8.685775,114.100571
1.6216024,-1.245000,2.078000,15.543000,15.730638,8.858428,120.927246
1.6216042,-1.292000,1.963000,14.298000,14.489840,9.333720,123.351967
1.6316042,-1.292000,1.963000,14.298000,14.489840,9.333720,123.351967
1.6319233,-1.177000,1.905000,12.182000,12.386101,10.415748,121.709755
1.6419233,-1.177000,1.905000,12.182000,12.386101,10.415748,121.709755
1.6518143,-0.976000,1.886000,10.343000,10.558752,11.602471,117.361443
1.6616415,-0.756000,1.829000,8.581000,8.806268,12.987364,112.457298
1.6716290,-0.651000,1.886000,7.527000,7.786946,14.846051,109.043396
1.6815442,-0.459000,1.915000,6.857000,7.134168,16.023376,103.478760
1.6824577,-0.507000,1.982000,6.301000,6.624800,17.987646,104.348701
1.6924577,-0.507000,1.982000,6.301000,6.624800,17.987646,104.348701
1.7016284,-0.498000,2.059000,5.995000,6.358263,19.461157,103.596725
1.7016958,-0.459000,2.202000,5.870000,6.286206,20.966368,101.774521
1.7116958,-0.459000,2.202000,5.870000,6.286206,20.966368,101.774521
1.7215518,-0.526000,2.336000,5.794000,6.269291,22.453848,102.689720
1.7215647,-0.718000,2.432000,6.071000,6.579300,22.669624,106.448196
1.7315646,-0.718000,2.432000,6.071000,6.579300,22.669624,106.448196
1.7317045,-0.909000,2.423000,6.512000,7.007379,21.673086,110.563820
1.7417046,-0.909000,2.423000,6.512000,7.007379,21.673086,110.563820
1.7516829,-1.053000,2.451000,6.799000,7.303603,21.422821,113.249352
1.7519078,-1.015000,2.480000,6.924000,7.424446,21.157024,112.258018
1.7619078,-1.015000,2.480000,6.924000,7.424446,21.157024,112.258018
1.7620988,-1.034000,2.423000,7.115000,7.587049,20.317606,113.110062
1.7720988,-1.034000,2.423000,7.115000,7.587049,20.317606,113.110062
1.7816770,-1.139000,2.336000,7.412000,7.854423,19.322321,115.993202
1.7916121,-1.139000,2.269000,7.776000,8.179967,18.081663,116.655884
1.8015667,-1.101000,2.269000,8.169000,8.549452,17.157038,115.884315
1.8025311,-1.053000,2.279000,8.427000,8.793007,16.589439,114.799049
1.8125311,-1.053000,2.279000,8.427000,8.793007,16.589439,114.799049
1.8215690,-1.110000,2.308000,8.763000,9.129575,16.291380,115.684570
1.8220403,-1.091000,2.355000,8.801000,9.175723,16.430933,114.856857
1.8320404,-1.091000,2.355000,8.801000,9.175723,16.430933,114.856857
1.8417616,-0.967000,2.423000,8.638000,9.023361,16.805269,111.756546
1.8420430,-0.775000,2.557000,8.150000,8.576792,18.151020,106.861511
1.8520430,-0.775000,2.557000,8.150000,8.576792,18.151020,106.861511
1.8528681,-0.574000,2.691000,7.872000,8.339025,19.266291,102.040947
1.8628681,-0.574000,2.691000,7.872000,8.339025,19.266291,102.040947
1.8716435,-0.450000,2.873000,7.537000,8.078552,21.098301,98.901955
1.8815881,-0.316000,2.949000,7.451000,8.019592,21.705105,96.116188
1.8915833,-0.363000,3.016000,7.202000,7.816446,22.869768,96.862999
1.8918606,-0.354000,3.160000,7.134000,7.810562,24.023495,96.391930
1.9018606,-0.354000,3.160000,7.134000,7.810562,24.023495,96.391930
1.9117867,-0.411000,3.284000,7.039000,7.778245,25.182123,97.133606
1.9215810,-0.507000,3.352000,7.077000,7.847094,25.596018,98.600967
1.9216275,-0.555000,3.428000,7.096000,7.900154,26.076180,99.196503
1.9316275,-0.555000,3.428000,7.096000,7.900154,26.076180,99.196503
1.9319410,-0.498000,3.543000,7.307000,8.135914,26.088390,98.001015
1.9419410,-0.498000,3.543000,7.307000,8.135914,26.088390,98.001015
1.9516709,-0.287000,3.668000,7.489000,8.343963,26.164059,94.473953
1.9616592,-0.181000,3.735000,7.738000,8.594162,25.792116,92.774414
1.9617056,-0.095000,3.830000,7.987000,8.858335,25.625944,91.420883
1.9717056,-0.095000,3.830000,7.987000,8.858335,25.625944,91.420883
1.9722033,-0.028000,3.850000,8.561000,9.386906,24.214668,90.416687
1.9822032,-0.028000,3.850000,8.561000,9.386906,24.214668,90.416687
1.9916291,0.000000,3.964000,8.590000,9.460518,24.771755,90.000000
2.0015671,0.028000,4.089000,8.878000,9.774436,24.730213,89.607666
2.0016429,-0.124000,4.137000,8.868000,9.786295,25.019318,91.716835
2.0116429,-0.124000,4.137000,8.868000,9.786295,25.019318,91.716835
2.0118830,-0.354000,4.242000,8.772000,9.750276,25.885681,94.770348
2.0218830,-0.354000,4.242000,8.772000,9.750276,25.885681,94.770348
2.0317585,-0.402000,4.357000,8.657000,9.699932,26.813389,95.271492
2.0415998,-0.469000,4.453000,8.571000,9.670119,27.583298,96.012352
2.0418813,-0.612000,4.568000,8.293000,9.487624,29.063002,97.630791
2.0518813,-0.612000,4.568000,8.293000,9.487624,29.063002,97.630791
2.0519974,-0.660000,4.654000,8.140000,9.399730,30.004932,98.071495
2.0619974,-0.660000,4.654000,8.140000,9.399730,30.004932,98.071495
2.0621614,-0.737000,4.778000,8.054000,9.393581,30.974773,98.768692
2.0721614,-0.737000,4.778000,8.054000,9.393581,30.974773,98.768692
2.0816181,-0.670000,5.037000,8.006000,9.482421,32.403080,97.576759
2.0915961,-0.603000,5.190000,8.207000,9.729057,32.482502,96.627197
2.1015391,-0.565000,5.391000,8.523000,10.100675,32.455872,95.983002
2.1022134,-0.507000,5.573000,8.887000,10.502102,32.198025,95.198135
2.1122134,-0.507000,5.573000,8.887000,10.502102,32.198025,95.198135
2.1215768,-0.526000,5.765000,9.366000,11.010625,31.719419,95.213249
2.1216271,-0.670000,5.794000,10.161000,11.716025,29.856646,96.596207
2.1316271,-0.670000,5.794000,10.161000,11.716025,29.856646,96.596207
2.1415689,-1.072000,5.784000,11.119000,12.579189,27.881062,100.499992
2.1421626,-1.321000,5.813000,12.086000,13.476180,26.254021,102.802986
2.1521628,-1.321000,5.813000,12.086000,13.476180,26.254021,102.802986
2.1616828,-1.503000,5.995000,12.689000,14.114169,25.969709,104.074463
2.1715922,-1.187000,6.340000,12.287000,13.877137,27.697592,100.604378
2.1718059,-0.373000,6.138000,11.607000,13.135320,27.914389,93.477531
2.1818061,-0.373000,6.138000,11.607000,13.135320,27.914389,93.477531
2.1915691,0.114000,5.190000,11.961000,13.038966,23.461567,88.741684
2.1916764,-0.162000,4.616000,12.660000,13.476249,20.043859,92.009987
2.2016761,-0.162000,4.616000,12.660000,13.476249,20.043859,92.009987
2.2060823,-0.967000,4.079000,14.164000,14.771331,16.486935,103.336784
2.2160821,-0.967000,4.079000,14.164000,14.771331,16.486935,103.336784
